day,date,time,beg_time,end_time,id,session,type,url,sponsor,beg_time_round,end_time_round
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,134,"Late-Breaking Session 2: Highlights from the National Academies of Sciences, Engineering, and Medicine’s Roundtable on Data Science Postsecondary Education
Roundtable on Data Science Postsecondary Education",Invited Special Presentation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219535,JSM Partner Societies,10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,135,"Move Non/Semiparametrics Forward in Causal Inference, Missing Data Analysis, and Data Integration",Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219210,"Section on Nonparametric Statistics, Section on Statistical Learning and Data Science, International Chinese Statistical Association",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,136,Modernizing the Mathematical Statistics Course,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219228,Section on Statistics and Data Science Education,10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,137,On Structural Changes,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219229,"Business and Economic Statistics Section, Section on Statistical Computing, Royal Statistical Society",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,138,Digging into Models: Statistical Theory Inspired by Environmental Applications,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219239,"Section on Statistics and the Environment, International Indian Statistical Association, IMS",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,139,Challenges and Breakthroughs in Biomedical High-Dimensional Data Analysis in the Big Data Era,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219292,"Caucus for Women in Statistics, Committee on Women in Statistics, ENAR",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,140,Analysis of Single-Cell RNA-Seq Data,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219305,"JASA, Applications and Case Studies",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,141,Minimax Theory for High-Dimensional Models,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219307,IMS,10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,142,Fairness and Equity in Clinical Risk Prediction: Healthcare Data for the Public Good,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219309,"Biometrics Section, Health Policy Statistics Section, Section on Statistical Learning and Data Science, Lifetime Data Science Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,143,Recent Advances in Imaging Genetics,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219338,"Section on Statistics in Imaging, Mental Health Statistics Section, Section on Statistics in Genomics and Genetics",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,144,Advances in Climate Informatics,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219351,"Section on Statistics and the Environment, ASA Advisory Committee on Climate Change Policy, Section on Risk Analysis",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,145,Statistics of Social Media,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219377,"Section on Statistical Computing, Social Statistics Section, Text Analysis Interest Group",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,146,Methods to Evaluate and Correct for Bias in Patient-Reported Outcomes in Clinical Trials: Advancing the Validity of Patient-Centric Drug Development,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219388,"Biopharmaceutical Section, Health Policy Statistics Section, Biometrics Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,147,Private Data for the Public Good: Formal Privacy in Survey Organizations,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219402,"Social Statistics Section, Survey Research Methods Section, Committee on Privacy and Confidentiality",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,148,Master Protocols in Oncology Drug Development ,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219422,"ENAR, Biometrics Section, Biopharmaceutical Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,149,Generating Data for the Public Good While Adhering to Confidentiality and Privacy Restrictions,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219447,"Health Policy Statistics Section, Government Statistics Section, Section on Statistics in Epidemiology",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,150,Operating a Private Statistical Consulting and Collaboration Practice: Words of Wisdom from Experts in the Field,Invited Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219215,"Section on Statistical Consulting, Section on Statistical Learning and Data Science, Section on Statistics and Data Science Education",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,151,"Statistics at the Border: Migration, Detention, and Assimilation",Invited Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219352,Committee on Scientific Freedom and Human Rights,10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,152,Mentoring for Individual and Public Impact: Considerations for Mentors and Mentees at All Career Stages,Invited Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219468,"ENAR, Committee on Career Development, Caucus for Women in Statistics",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,153,Utilization of Historical Data for Confirmatory Trials,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219311,"Biopharmaceutical Section, Health Policy Statistics Section, Society for Clinical Trials",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,154,Integrating Real World Data with Clinical Trials: Opportunities and Challenges,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219327,"Caucus for Women in Statistics, ENAR, Biopharmaceutical Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,155,Recent Developments in Statistical Methods for Data with Informative Cluster Size,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219334,"ENAR, Biometrics Section, Mu Sigma Rho, Lifetime Data Science Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,156,Continuing to Explore New Frontiers: Research to Integrate Administrative Data into the American Community Survey,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219546,"Survey Research Methods Section, Government Statistics Section, Social Statistics Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,157,Translational Statistics: Problems in Preclinical Studies and a Call for Change,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219547,"Section on Teaching of Statistics in the Health Sciences, Biopharmaceutical Section, Committee on Applied Statisticians",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,158,Statistical Demography,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219561,"Social Statistics Section, Government Statistics Section, Section on Bayesian Statistical Science",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,159,What Happens When the U.S. Population Is Undercounted in the Decennial Census?,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219566,"Committee of Representatives to AAAS, Social Statistics Section, Government Statistics Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,160,Novel Perspectives on the Estimation of Longitudinal Effects ,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219572,"SSC (Statistical Society of Canada), ENAR, Biometrics Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,161,Advances in Forecasting of Macroeconomic Variables: New Methods and Applications,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219581,"Business and Economic Statistics Section, Government Statistics Section, International Statistical Institute",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,162,Recent Development in Data Fusion,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219603,"Section on Bayesian Statistical Science, Uncertainty Quantification in Complex Systems Interest Group",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,163,Biometrics Section Byar Award Student Paper Session II,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219612,Biometrics Section,10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,164,Leveraging Real-World Data in the Drug Development Process ,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219618,"Biopharmaceutical Section, Biometrics Section, Health Policy Statistics Section",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,165,Bayesian Methods in Structured Data and High-Dimensional Problem: Some Recent Advances,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219641,"International Society for Bayesian Analysis (ISBA), Section on Bayesian Statistical Science, International Indian Statistical Association",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,166,Understanding Mixtures in Environmental Epidemiology,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219676,"Section on Statistics in Epidemiology, Section on Statistics and the Environment",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,167,Sports Analytics Outside the Big Four,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219685,"Section on Statistics in Sports, Committee on Women in Statistics, Committee on Applied Statisticians",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,168,SLDS Student Paper Awards,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219694,Section on Statistical Learning and Data Science,10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,169,Estimating Heterogeneity in Treatment Effects in Complex Real World Settings ,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219727,"Health Policy Statistics Section, Social Statistics Section, Section on Statistics in Epidemiology",10,12
Tue,8/4/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,170,Data Science: How Federal Agencies Are Upskilling Staff for the Modern Data Environment,Topic Contributed Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219634,"Government Statistics Section, Section on Statistics and Data Science Education, Section on Statistical Learning and Data Science",10,12
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,171,SPAAC Poster Competition,Topic Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220026,Scientific and Public Affairs Advisory Committee,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,172,Prediction and Misclassification in Biomedical Research,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219802,Section on Statistics in Epidemiology,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,173,Recent Advances in Statistical Learning and Missing Data Handling,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219817,"Korean International Statistical Society, Section on Statistical Learning and Data Science",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,174,"Statistical Optimality in High-Dimensional Models and Tradeoffs with Computational Complexity, Privacy and Communication Constraints",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219818,IMS,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,175,Statistical Modeling,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219825,International Chinese Statistical Association,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,176,"Statistical Genetics III – Predictive Modeling, GxE Interaction, and Causal Inference",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219827,Section on Statistics in Genomics and Genetics,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,177,Statistical Modeling of Lifetime Data: LiDS Section Student Award Session,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219830,Lifetime Data Science Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,178,Recent Development on the Analysis of Time-to-Event Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219833,Lifetime Data Science Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,179,Statistical Methods in Single-Cell Transcriptomics,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219834,Section on Statistics in Genomics and Genetics,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,180,Statistical Methods in Phylogenetics and Metagenomics,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219836,Section on Statistics in Genomics and Genetics,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,181,Statistical Methods in Gene Expression Data Analysis II,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219839,Section on Statistics in Genomics and Genetics,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,182,Modern Applications of Statistical Methods in Marketing,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219842,Section on Statistics in Marketing,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,183,Movement in Sports and Medicine,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219843,Section on Statistics in Sports,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,184,New Research in Small Area Estimation,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219850,Survey Research Methods Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,185,Novel Methods for Clinical Trial Design and Characterizing Heterogeneity,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219851,Mental Health Statistics Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,186,Biomarker and Diagnostic Test Evaluation,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219860,Section on Medical Devices and Diagnostics,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,187,Bayesian Analysis of Spatial and Time Series Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219870,Section on Bayesian Statistical Science,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,188,Bayesian Application to Biological and Health Sciences,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219871,Section on Bayesian Statistical Science,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,189,Nonparametric Methods in Big or Complex Data ,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219881,Section on Nonparametric Statistics,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,190,Session on Semi-Supervised and Unsupervised Learning,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219886,Biometrics Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,191,Causal Inference,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219887,Biometrics Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,192,Study of Health Outcomes Using Large Cohort Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219888,"Biometrics Section, Lifetime Data Science Section",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,193,"Modeling, Design Strategies and Assessments of Biomarkers",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219896,Biopharmaceutical Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,194,Topics in Clinical Trials - I,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219897,Biopharmaceutical Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,195,Topics in Personalized/Precision Medicine - II,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219904,Biopharmaceutical Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,196,"Time Series Methods with Seasonal, Monthly, and Daily Data",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219911,Business and Economic Statistics Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,197,Health Data Analytics,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219917,"Government Statistics Section, ASA LGBTQ+ Advocacy Committee",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,198,Census and Survey Data Analysis,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219919,"Government Statistics Section, Text Analysis Interest Group",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,199,Innovations in Modeling Computer Experiments,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219923,"Section on Physical and Engineering Sciences, Quality and Productivity Section",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,200,New Developments in the Design of Experiments,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219925,"Section on Physical and Engineering Sciences, Text Analysis Interest Group, Quality and Productivity Section",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,201,Big Data and Statistical Learning,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219929,Section on Statistical Computing,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,202,Monte Carlo Methods and Simulation I,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219930,Section on Statistical Computing,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,203,Contemporary Machine Learning,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219948,"Section on Statistical Learning and Data Science, Text Analysis Interest Group",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,204,Experimental Design,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219949,"Section on Statistical Learning and Data Science, Quality and Productivity Section",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,205,Applications of Machine Learning,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219950,"Section on Statistical Learning and Data Science, Text Analysis Interest Group",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,206,Machine Learning Methodology,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219951,Section on Statistical Learning and Data Science,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,207,Ecology and Animal Movement,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219960,Section on Statistics and the Environment,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,208,Survey Estimation,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220030,Government Statistics Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,209,Contributed Poster Presentations: Business Analytics/Statistics Education Interest Group,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219789,Business Analytics/Statistics Education Interest Group,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,210,Contributed Poster Presentations: Survey Research Methods Section,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219791,Survey Research Methods Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,211,Contributed Poster Presentations: Business and Economic Statistics Section,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220058,Business and Economic Statistics Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,212,Contributed Poster Presentations: Casualty Actuarial Society,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220059,Casualty Actuarial Society,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,213,Contributed Poster Presentations: Section on Risk Analysis,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220060,Section on Risk Analysis,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,214,Contributed Poster Presentations: Quality and Productivity Section,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220061,Quality and Productivity Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,215,Contributed Poster Presentations: Section on Statistical Learning and Data Science,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220062,Section on Statistical Learning and Data Science,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,216,Contributed Poster Presentations: Section on Statistics and Data Science Education,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220063,Section on Statistics and Data Science Education,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,217,Contributed Poster Presentations: Section on Statistical Computing & Statistics in Sports,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220064,"Section on Statistical Computing, Section on Statistics in Sports",10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,218,Contributed Poster Presentations: Section on Statistical Consulting,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220065,Section on Statistical Consulting,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,219,Contributed Poster Presentations: Section on Statistical Graphics,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220066,Section on Statistical Graphics,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,220,Contributed Poster Presentations: Transportation Statistics Interest Group,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220067,Transportation Statistics Interest Group,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,221,Contributed Poster Presentations: Section on Statistics in Imaging,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220068,Section on Statistics in Imaging,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,222,Contributed Poster Presentations: Section on Teaching of Statistics in the Health Sciences,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220071,Social Statistics Section,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,223,Contributed Poster Presentations: Statistical Auditing Interest Group,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220072,Statistical Auditing Interest Group,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,224,Contributed Poster Presentations: Section for Statistical Programmers and Analysts,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220073,Section for Statistical Programmers and Analysts,10,14
Tue,8/4/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,225,Contributed Poster Presentations: Section on Medical Devices and Diagnostics,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220074,Section on Medical Devices and Diagnostics,10,14
