title,url,has_fee
Engaging Undergraduate Students in the Entire Community-Based Research Process While Serving Rural Northern New York Communities,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313468,FALSE
Statistical Consultancy as Service Learning in Undergraduate Statistics Courses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312928,FALSE
Doing Social Justice: Turning Talk into Action in a Statistics Service-Learning Course,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313414,FALSE
20 Years of StatCom at Purdue: Statistics in the Community and What Drives Engagement,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313918,FALSE
Strategies for Modeling Dynamics of Emerging Epidemics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313252,FALSE
A Bayesian Latent Class Model for Identifying Canine Visceral Leishmaniasis in the Absence of a Gold Standard,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312967,FALSE
Designing Community-Specific Combination Prevention Interventions Using Multi-Level Network Models of HIV,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312972,FALSE
Adaptively Stacked Ensembles for Influenza Forecasting with Incomplete Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312491,FALSE
Type-Specific Forecasts of Influenza-Like Illness Using Hierarchical Splines,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312518,FALSE
Inference for Multiple Heterogeneous Networks with a Common Invariant Subspace,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312483,FALSE
Network Community Detection Using Higher Order Interactions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312562,FALSE
Online Change Point Detection in Network Sequences,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313273,FALSE
Estimation and Inference in Latent Structure Random Graphs,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313377,FALSE
Posterior Predictive Distributions in Network Inference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313514,FALSE
Testing Infection Graphs,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309889,FALSE
The Cost of Uncertainty in Curing Epidemics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312849,FALSE
Large-Scale Epidemic Control via Matrix Balancing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313343,FALSE
Optimal Resource Allocation for Containment of Epidemics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313497,FALSE
Dynamic Policy Counterfactuals: Evaluating Contact-Tracing in the EVD Outbreak in Liberia 2014-16,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313370,FALSE
Assessing Drivers' Collision Risk with Fleet Telematics: A Case-Study from South Korean Car Rental Operations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309673,FALSE
Predicting Driver Behavior at a Crosswalk Using Kinematic Time-Series Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313007,FALSE
Using Inverse Reinforcement Learning to Predict the Impact of Distraction on Future Driver Performance,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312982,FALSE
Ride-Hailing Driver Risk Assessment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310988,FALSE
Data Science to Assist Vulnerable Population in the United States,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313475,FALSE
What Is the Future of Official Statistics?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309529,FALSE
"Highlights from the National Academies of Sciences, Engineering, and Medicine’s Roundtable on Data Science Postsecondary Education",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314413,FALSE
Combining Multiple Observational Data Sources to Estimate Causal Effects,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308030,FALSE
Learning When-to-Treat Policies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308069,FALSE
A Bayesian Nonparametric Approach for Estimating the Causal Effect of a Time-Varying/Dynamic Treatment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308078,FALSE
Minimax Optimal Estimation of Heterogeneous Treatment Effects,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309464,FALSE
GAISE for Majors,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309466,FALSE
Dual Immersion in Probability and Statistics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308155,FALSE
Teach Likelihood,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308153,FALSE
Learning Through Assessment: Challenging Mathematical Statistics Students in Novel Ways,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309255,FALSE
Active Learning: Not Just for Intro Stats,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309404,FALSE
Change Point Detection of Growth Inflection to Confluence,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308079,FALSE
Asymptotic Theory for Time Series with Changing Mean and Variance,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308143,FALSE
Testing for Multiple Structural Breaks in Multivariate Long Memory Time Series,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308158,FALSE
On the Crossing of a Threshold Under Gaussian Subordination for Spatial Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309166,FALSE
Change-Set Analysis and Related Asymptotics with Application to Spatial Clustering in Environmental Health,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308154,FALSE
Inverse and Decorrelating Operators for Matern Covariances,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309349,FALSE
Whittle Likelihood for Irregularly Spaced Spatial Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309410,FALSE
The Matérn Covariance Function on the Sphere,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309434,FALSE
Smoothing Kernels for Categorical and Mixed-Scale Data in Density Estimation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309366,FALSE
Learning Survival from EMR/EHR Data to Estimate Treatment Effects Using High-Dimensional Claims Codes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308052,FALSE
A Low-Rank Multivariate General Linear Model for Multi-Subject fMRI Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308130,FALSE
Exponential-Family Embedding with Application to Cell Developmental Trajectories for Single-Cell RNA-Seq Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308040,FALSE
Estimation of Wasserstein Distances in the Spiked Transport Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309274,FALSE
"Dualizing Le Cam's Method, with Applications to Estimating the Unseens",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309299,FALSE
All-In-One Robust Estimator of the Gaussian Mean,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314403,FALSE
Assessing Racial and Ethnic Fairness of a Suicide Risk Prediction Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309350,FALSE
Can Individualized Risk Calculators Reduce Racial/Ethnic Disparities in Cancer Screening Guidelines?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309171,FALSE
Detecting Undercompensated Groups in Plan Payment Risk Adjustment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308157,FALSE
A Bayesian Spatial Model for Imaging Genetics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309265,FALSE
Heritability Models for Neuroimaging,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309370,FALSE
A Grouped Beta Process Model for Multivariate Resting-State EEG Microstate Analysis on Twins,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309564,FALSE
"Fast Computing for Hierarchical Spatial Models, with an Application to Ice Sheet Models",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309459,FALSE
Statistical Deep IDE Models for Spatio-Temporal Forecasting,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308050,FALSE
Contained Chaos: Ensemble Consistency Testing for Climate Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309422,FALSE
Parametric Models for Distributions When Extremes Are of Interest,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309240,FALSE
A Machine Learning Workflow for Analyzing Twitter Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309320,FALSE
Combining Digital Traces and Traditional Sources for Demographic Research,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309323,FALSE
What Authors Reveal of Themselves in Internet Discussions?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308134,FALSE
Addressing Bias in Responder Analyses of Patient-Reported Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308089,FALSE
Evaluating the Effect of Interventions on Patient Function in Trials of Severely Ill Patients,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309328,FALSE
Assessing Open-Label Bias in Patient-Reported Outcomes in Cancer Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309340,FALSE
Will Differential Privacy Affect Social Science Research Workflow?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309497,FALSE
The Effect on Data Utility of Using Differential Privacy Techniques to Produce Estimates of the Cost of Child Care,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309185,FALSE
How to Achieve Optimal Statistical Inference Under Formal Privacy,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309409,FALSE
The Formal Privacy Research Agenda for Complex Survey Statistics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308083,FALSE
Master Protocols in Oncology: A Regulatory Perspective,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309291,FALSE
ASA Oncology Working Group Sub-Team Report on Oncology Master Protocols,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309436,FALSE
Bayesian Platform Trials for Drug Registration,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309491,FALSE
Challenges of Propagating Record Linkage Uncertainty into Subsequent Analyses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309358,FALSE
A Bayesian Multi-Layered Record Linkage Procedure to Analyze Functional Status of Medicare Patients with Traumatic Brain Injury,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309407,FALSE
A Simple Strategy for Detecting Biases from Linkage Failures When Merging Different Data Sources,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309380,FALSE
Risk-Efficient Bayesian Data Synthesis for Privacy Protection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308141,FALSE
Operating a Private Statistical Consulting and Collaboration Practice: Words of Wisdom from Experts in the Field,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308125,FALSE
"Statistics at the Border: Migration, Detention, and US Law",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309460,FALSE
Mentoring for Individual and Public Impact: Considerations for Mentors and Mentees at All Career Stages,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309236,FALSE
Use of Historical Data in Regulatory Applications – Advantages and Challenges ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309859,FALSE
Statistical Considerations for Borrowing Historical Data in Small Populations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311164,FALSE
Historical Data Borrowing with Informative Inferential Prior for Bayesian Hypothesis Testing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311060,FALSE
Improving Clinical Trial Efficiency Using Natural History Study Data and Innovative Trial Design,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312948,FALSE
An Integrated Analysis of Randomized Clinical Trials and Real World Evidence Studies: Theory and Application,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310961,FALSE
Synthesizing External Aggregated Information in the Presence of Population Heterogeneity: A Penalized Empirical Likelihood Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310964,FALSE
Multiple Imputation Strategies for Handling Missing Data When Transporting Randomized Clinical Trial Findings Using Propensity Score-Based Methodologies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312248,FALSE
Evaluating the Use of Real-World Data as a Source for Full or Hybrid Control Arms for Clinical Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312304,FALSE
"COMET: An Active Surveillance Trial in Low Risk DCIS, Challenges and Integration with National Cancer Database",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313799,FALSE
Marginal Analysis of Multiple Outcomes with Informative Cluster Size,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313711,FALSE
Marginal Inference Under Informative Subgroup Size Induced by a Subject Level Covariate,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312260,FALSE
On the Interplay Between Exposure Misclassification and Informative Cluster Size,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312673,FALSE
A Joint Modeling of Longitudinal Data with Informative Cluster Size Adjusted for Zero-Inflation and Terminal Event,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309615,FALSE
Accounting for Informative Observation Process in Transition Models of Binary Longitudinal Data: A Joint Model Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314022,FALSE
Analyzing Differences Between Survey Responses and Administrative Data for Property Value,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309863,FALSE
Using Alternative Data Sources to Fill-In Missing Values for Demographic Characteristics on the American Community Survey,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312216,FALSE
Predicting Vacant Housing Units in the American Community Survey,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312218,FALSE
Using Administrative Records to Improve Income Measurement in the American Community Survey,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314088,FALSE
Linking ACS and IRS Data to Assess Educational Attainment by Family Income,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314090,FALSE
Non-Informative Preclinical Research: What Statisticians Need to Know. ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312375,FALSE
Common Problems in the Design of Preclinical Animal Experiments,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312418,FALSE
Statistical Reporting Must Improve in Preclinical Research,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312433,FALSE
Scenario-Based Bayesian Probabilistic Projections of the Sex Ratio at Birth and Missing Female Births for All Countries and Country-Level Imbalances,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309624,FALSE
ACCOUNTING for SMOKING in FORECASTING MORTALITY and LIFE EXPECTANCY,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309772,FALSE
Detecting Disease Outbreak Using Travelers Data -- a Case Study of COVID-19 Epidemic,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311031,FALSE
Bayesian Demographic Accounts,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312471,FALSE
What Happens to the Distribution of Seats in the U.S. House of Representatives with a Census Undercount?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309640,FALSE
The End of the Census,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309665,FALSE
What Happens If the U.S. Rural Population Is Undercounted?: Challenges and Community-Level Responses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312262,FALSE
How Are Invisible Communities of Immigrants in the United States Counted? What Happens If They’re Undercounted?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312361,FALSE
“Census Undercount: Lessening a Community's Financial Loss”,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313059,FALSE
Dealing with Treatment-Confounder Feedback and Sparse Follow-Up in Longitudinal Studies: Application of a Marginal Structural Model in a Multiple Sclerosis Cohort,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309768,FALSE
A Test for the Correct Specification of Marginal Structural Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310982,FALSE
Longitudinal Data from Electronic Health Records: Handling Irregular and Informative Observation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310991,FALSE
Causal Effects Using Longitudinal Modified Treatment Policies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312320,FALSE
Mediation Analysis When Outcome and Mediator Are Semi-Competing Events with Application in Health Disparities Research,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314086,FALSE
Quantile Density Combination: An Application to US GDP Forecasts,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309744,FALSE
Cross-Temporal Forecast Reconciliation: Optimal Combination Method and Heuristic Alternatives,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309802,FALSE
Measuring Disagreement in Probabilistic and Density Forecasts,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312583,FALSE
Forecasting Real GDP Growth with NIPA Aggregates: A Structural Time Series Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312912,FALSE
Weighted-Covariance Factor Decomposition of VARMA Models Applied to Forecasting Quarterly U.S. Real GDP at Monthly Intervals,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312268,FALSE
Bayesian Data Fusion for Combining Large Electronic Health Records and Small Clinical Validation Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309639,FALSE
Data Fusion Using Summary Versus Individual Data: Relative Efficiency for Random-Effects Models ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309671,FALSE
Bayesian Spline Approach to Multi-Output Regression Problems,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311094,FALSE
A Bayes Perspective on Model Average Predictors,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312338,FALSE
Multivariate Spectral Downscaling for PM2.5 Species,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312575,FALSE
"Function-On-Function Kriging, with Applications to 3D Printing of Aortic Tissues",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311048,FALSE
A Revisit to De-Biased Lasso for Generalized Linear Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312252,FALSE
Integrative Generalized Convex Clustering Optimization and Feature Selection for Mixed Multi-View Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312468,FALSE
Asymptotically Independent U-Statistics in High-Dimensional Testing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312474,FALSE
"Hybrid Controlled Trials with EHR-Derived Data for Cancer Trials: What, Why, When, and How",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313351,FALSE
Data-Adaptive Weighting of Real-World and Randomized Controls Using Propensity Scores,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309857,FALSE
Leveraging RWD and Historical Data in Design and Analysis of Clinical Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310951,FALSE
Calibrated Survival Curve and Treatment Comparison with Imperfect Survival Outcomes from Electronic Health Records,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313236,FALSE
Empirical Priors for Inference on High-Dimensional Structured Parameters,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312301,FALSE
New Directions in Bayesian Change-Point Detection in High Dimension,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312634,FALSE
Bayesian Sparse Signal Recovery: Gaussian Models and Beyond,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312638,FALSE
Covariate Informed Multivariate Density Deconvolution for Structured Dietary Recall Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312663,FALSE
Variational Bayes for Inverse Problems,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314066,FALSE
Bayesian Joint Modeling of Chemical Structure and Dose Response Curves,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311123,FALSE
Principal Component Pursuit for Pattern Identification in Environmental Health,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312215,FALSE
Estimation of the Total Main and Interaction Effects of a Mixture of Pollutants. ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313439,FALSE
A Cross-Validated Ensemble Approach to Robust Hypothesis Testing of Continuous Nonlinear Interactions: Application to Nutrition-Environment Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313685,FALSE
The Optimal Value Bill James’ Pythagorean Method for the National Lacrosse League,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309630,FALSE
Do Female High School Athletes Peak Earlier Than Males? a Time Course Analysis of Times for Various Track and Field Events,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313528,FALSE
Injuries in Female Wrestlers Presenting to the Emergency Department in the United States,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313564,FALSE
Fair Qualifying Times Across Age and Gender Categories for the Boston Marathon,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313689,FALSE
Statistical Inference for Networks of High-Dimensional Point Processes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309766,FALSE
Classification Accuracy as a Proxy for Two-Sample Testing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309787,FALSE
High-Dimensional Nonparametric Density Estimation via Max-Random Forest,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309844,FALSE
Testing for Association in Multi-View Network Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312677,FALSE
Learning Optimal Distributionally Robust Individualized Treatment Rules,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312949,FALSE
Estimating Optimal Treatment Rules with an Instrumental Variable: A Partial Identification Learning Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313448,FALSE
Personalizing Treatments for Habit Formation: Learning Optimal Treatment Rules from a Multi-Arm Experiment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313703,FALSE
Optimal Estimation of Generalized Average Treatment Effects Using Kernel Optimal Matching,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313541,FALSE
The Value of Personalized Medicine: Treatment Effect Heterogeneity in the Treatment of Advanced Heart Failure,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313791,FALSE
Data Science: How Federal Agencies Are Upskilling Staff for the Modern Data Environment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312298,FALSE
A Hierarchical Bayesian Latent Class Mixture Model with Censorship for Detection of Linear Temporal Changes in Antibiotic Resistance,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309589,FALSE
A High-Dimensional Mixture Model Approach to Anomaly Detection for Wind Tunnels,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312637,FALSE
Nonparametric Analysis of Delayed Treatment Effects Using Single-Crossing Constraints,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312652,FALSE
Connecting Population-Level AUC and Latent Scale-Invariant R-Square via Semiparametric Gaussian Copula and Rank Correlations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312755,FALSE
